INDIVIDUAL_ID,ACCT_SUSPD_DATE
15206.0,2022-09-27
12881.0,2022-05-31
16572.0,2022-09-02
14165.0,2022-10-28
15632.0,2022-01-22
14297.0,2022-02-23
13899.0,2022-04-17
18183.0,2022-05-21
14603.0,2022-08-14
15308.0,2022-03-23
18086.0,2022-04-12
16778.0,2022-05-27
16808.0,2022-08-30
16475.0,2022-08-15
13265.0,2022-12-02
12520.0,2022-10-22
15049.0,2022-07-25
16766.0,2022-08-23
16801.0,2022-08-19
17164.0,2022-09-12
13043.0,2022-04-27
14352.0,2022-06-14
13956.0,2022-10-30
13708.0,2022-01-20
15671.0,2022-06-29
16871.0,2022-06-01
12901.0,2022-03-11
15388.0,2022-05-29
16804.0,2022-05-27
13499.0,2022-11-02
15047.0,2021-12-16
15106.0,2022-06-25
13716.0,2022-08-10
13121.0,2022-10-13
16297.0,2022-05-27
12994.0,2022-01-10
16152.0,2022-05-23
14636.0,2022-03-27
13358.0,2022-02-28
12597.0,2022-08-25
12955.0,2022-09-08
13185.0,2022-03-27
13216.0,2022-07-02
13533.0,2022-12-01
13268.0,2022-11-24
15433.0,2022-02-13
16216.0,2022-06-25
16976.0,2022-04-28
13631.0,2022-11-16
15648.0,2022-11-08
17725.0,2022-11-02
13072.0,2022-08-09
14059.0,2022-01-23
16672.0,2022-12-02
14066.0,2022-05-09
16626.0,2022-03-13
15019.0,2022-02-16
14041.0,2021-12-19
17060.0,2022-05-22
16023.0,2022-02-17
12878.0,2022-05-26
14155.0,2022-06-16
14633.0,2022-04-08
15703.0,2022-02-06
14071.0,2022-05-18
17795.0,2022-09-25
12902.0,2022-03-15
14232.0,2022-01-19
12407.0,2022-09-18
16728.0,2022-01-01
13592.0,2022-02-09
15408.0,2022-03-24
14223.0,2022-04-25
13934.0,2022-10-17
15669.0,2022-10-27
18224.0,2022-08-14
14245.0,2022-04-28
14632.0,2022-03-19
15132.0,2022-02-17
17272.0,2022-09-15
14711.0,2022-11-18
14377.0,2022-10-15
15457.0,2022-05-01
16721.0,2022-07-21
17733.0,2022-10-21
17102.0,2022-02-07
15449.0,2022-08-14
12818.0,2022-11-30
12604.0,2022-06-15
13132.0,2022-08-20
17486.0,2021-12-17
12564.0,2022-11-20
15644.0,2022-02-16
17250.0,2022-05-22
13341.0,2022-06-17
17698.0,2022-09-02
16022.0,2022-04-24
16063.0,2022-05-23
15178.0,2022-01-20
14348.0,2022-07-02
15815.0,2022-08-02
17979.0,2022-07-28
12545.0,2022-04-01
14536.0,2022-11-23
17946.0,2022-08-17
13743.0,2022-06-02
15045.0,2022-04-08
14476.0,2022-10-23
16245.0,2022-04-08
12669.0,2022-05-27
15083.0,2022-11-08
18010.0,2022-05-26
15624.0,2022-10-19
17874.0,2022-04-21
17719.0,2022-10-27
17398.0,2022-01-19
12888.0,2022-05-19
13588.0,2022-10-22
12456.0,2022-08-31
13720.0,2022-09-19
17775.0,2022-03-26
16657.0,2022-10-19
15364.0,2022-11-12
15832.0,2022-04-28
15528.0,2021-12-18
16398.0,2022-05-20
17088.0,2022-08-01
13060.0,2022-05-23
16698.0,2022-06-21
13918.0,2022-02-27
17781.0,2022-07-13
14886.0,2022-10-15
16609.0,2021-12-16
18263.0,2022-03-12
13841.0,2022-04-28
17701.0,2022-09-21
12569.0,2022-01-14
16162.0,2021-12-17
14023.0,2021-12-25
16142.0,2022-04-11
18185.0,2022-09-16
17956.0,2022-06-17
15756.0,2022-09-27
14747.0,2022-10-30
14719.0,2022-03-11
15442.0,2022-05-30
16696.0,2022-04-08
15145.0,2022-01-24
13525.0,2022-09-02
17140.0,2022-09-27
14964.0,2022-03-24
16031.0,2022-08-15
17042.0,2022-01-26
17906.0,2022-04-12
16144.0,2022-03-22
13731.0,2021-12-22
13950.0,2022-05-19
14246.0,2022-11-25
18040.0,2022-01-17
16837.0,2022-07-22
15119.0,2022-01-25
12999.0,2022-02-15
17054.0,2022-04-12
12447.0,2022-02-08
13570.0,2022-11-11
13232.0,2022-05-18
18129.0,2022-02-12
15655.0,2022-11-02
15214.0,2022-03-25
17574.0,2021-12-13
15737.0,2022-05-10
18080.0,2022-04-08
12596.0,2022-05-23
14273.0,2022-02-27
12363.0,2021-12-14
15414.0,2022-02-02
14111.0,2022-09-29
17972.0,2022-04-15
12463.0,2022-01-10
16729.0,2022-08-01
16697.0,2022-08-31
14931.0,2022-05-28
15230.0,2022-04-22
16309.0,2022-04-29
14262.0,2022-04-27
16097.0,2022-09-02
13122.0,2022-07-14
16966.0,2021-12-18
15147.0,2022-01-28
15813.0,2022-05-14
17058.0,2022-02-18
17704.0,2022-10-14
16249.0,2022-05-01
13811.0,2022-03-13
16806.0,2022-06-18
13120.0,2022-11-30
12769.0,2022-04-15
14323.0,2022-04-08
17367.0,2022-05-02
18213.0,2022-04-09
15172.0,2022-05-19
15745.0,2022-06-28
17697.0,2022-06-15
15491.0,2021-12-20
16617.0,2022-06-02
15508.0,2022-07-31
15594.0,2022-03-12
13376.0,2022-01-28
16633.0,2022-08-26
15225.0,2022-10-24
15436.0,2022-11-10
15517.0,2022-03-13
17120.0,2022-11-28
12506.0,2022-08-10
14759.0,2022-07-30
13505.0,2022-02-26
13389.0,2022-08-30
12354.0,2022-04-26
17061.0,2022-05-27
17630.0,2021-12-09
16587.0,2022-10-09
12622.0,2022-10-24
16750.0,2022-06-09
17670.0,2022-10-17
15108.0,2022-02-24
16942.0,2022-10-26
15237.0,2022-07-19
16965.0,2022-11-14
15891.0,2022-10-20
13637.0,2022-03-29
16637.0,2021-12-12
13229.0,2022-04-25
14973.0,2022-02-24
15952.0,2022-06-08
17893.0,2022-03-09
16370.0,2022-09-12
15376.0,2022-02-19
16055.0,2022-11-18
14149.0,2022-07-15
17501.0,2021-12-20
15582.0,2022-09-26
16230.0,2022-08-11
18146.0,2022-04-01
17443.0,2022-03-18
12886.0,2022-10-02
13524.0,2022-01-26
16610.0,2022-04-29
17394.0,2022-03-02
14948.0,2021-12-10
12593.0,2022-03-29
14340.0,2022-05-22
16457.0,2022-03-09
17527.0,2022-08-30
14697.0,2021-12-17
17522.0,2022-10-25
13867.0,2022-09-14
14393.0,2021-12-12
15668.0,2022-04-17
16319.0,2022-10-13
17174.0,2022-10-29
18235.0,2022-01-01
13741.0,2022-08-17
12394.0,2021-12-11
15258.0,2022-08-26
14005.0,2022-11-11
18142.0,2021-12-28
17410.0,2022-02-15
12700.0,2022-11-29
13003.0,2022-09-02
13492.0,2022-07-10
18120.0,2022-03-01
14397.0,2022-01-31
12684.0,2022-06-17
14288.0,2022-11-26
15063.0,2022-08-27
14591.0,2022-05-23
13990.0,2021-12-23
14691.0,2022-04-19
17489.0,2021-12-16
13404.0,2022-05-01
16644.0,2022-06-15
14731.0,2022-06-26
15187.0,2022-09-12
18133.0,2022-10-27
13235.0,2022-06-29
14883.0,2022-01-02
16116.0,2022-05-26
14364.0,2022-03-28
16184.0,2022-01-20
17932.0,2022-03-28
17658.0,2022-04-01
12757.0,2022-08-13
17970.0,2022-02-17
15907.0,2022-09-23
14689.0,2022-08-19
15440.0,2022-03-09
16076.0,2022-03-19
15333.0,2022-09-22
17263.0,2021-12-27
16877.0,2022-06-30
12674.0,2022-11-17
14888.0,2022-08-18
13456.0,2022-05-02
12690.0,2022-09-14
16818.0,2022-10-16
13572.0,2021-12-09
15116.0,2022-04-09
13529.0,2022-01-10
12620.0,2022-02-19
16813.0,2022-10-30
16463.0,2022-02-20
13887.0,2022-02-02
17166.0,2022-03-20
13391.0,2022-08-27
17455.0,2022-04-22
18150.0,2022-08-18
16038.0,2022-05-18
13972.0,2022-10-26
13227.0,2022-03-18
13657.0,2021-12-15
14921.0,2022-12-02
12710.0,2022-02-13
15292.0,2022-05-15
15705.0,2022-09-18
13339.0,2022-11-29
13885.0,2022-09-30
13737.0,2022-02-12
16091.0,2022-10-27
15804.0,2022-02-07
14287.0,2022-11-29
14705.0,2021-12-31
12815.0,2022-03-25
14816.0,2022-11-18
16624.0,2022-09-08
12493.0,2022-02-06
18232.0,2022-05-19
18073.0,2022-11-08
14280.0,2022-03-30
14823.0,2022-01-17
15897.0,2022-02-12
15925.0,2021-12-24
16483.0,2022-07-13
15163.0,2022-10-30
18204.0,2022-08-02
12473.0,2022-11-02
16969.0,2022-01-29
13917.0,2022-09-11
13062.0,2022-09-27
16484.0,2022-11-28
14453.0,2022-10-12
17900.0,2022-04-13
13437.0,2022-10-17
12517.0,2022-08-11
14500.0,2022-07-28
13248.0,2022-07-21
16967.0,2021-12-12
16659.0,2022-10-20
16682.0,2022-11-14
15453.0,2022-09-08
16963.0,2022-05-15
13682.0,2022-11-09
15349.0,2022-06-30
16849.0,2022-09-14
12535.0,2022-06-15
18248.0,2022-09-29
15386.0,2022-08-16
17252.0,2022-11-23
14542.0,2022-09-26
18072.0,2022-01-26
17015.0,2022-03-20
17124.0,2022-05-27
17828.0,2022-04-17
15743.0,2022-01-30
14622.0,2022-06-09
15609.0,2022-02-23
14561.0,2022-05-28
15238.0,2022-10-10
14132.0,2022-01-09
16113.0,2022-10-28
16107.0,2022-04-02
15679.0,2022-09-12
16581.0,2022-09-14
15267.0,2022-03-29
17234.0,2022-03-15
15411.0,2022-06-16
14178.0,2022-08-26
15098.0,2022-02-01
17265.0,2022-01-31
13517.0,2022-03-15
16342.0,2022-04-11
12732.0,2022-08-26
15036.0,2022-04-20
15069.0,2022-02-27
14503.0,2022-09-02
13343.0,2022-07-12
12624.0,2022-03-09
18165.0,2022-04-01
16324.0,2022-03-16
14222.0,2022-05-15
15585.0,2022-06-27
16257.0,2022-10-26
12816.0,2022-03-02
13826.0,2022-03-19
13575.0,2022-09-28
16852.0,2021-12-25
15014.0,2022-09-02
14765.0,2022-04-19
16869.0,2022-03-17
15909.0,2022-02-18
13618.0,2021-12-23
17879.0,2022-01-09
17562.0,2022-05-17
15334.0,2022-01-16
13568.0,2022-10-19
16744.0,2022-08-22
15700.0,2022-09-27
17444.0,2021-12-10
15840.0,2022-06-15
14808.0,2021-12-16
12904.0,2022-06-11
15825.0,2022-11-26
12432.0,2022-03-21
12830.0,2022-03-18
15507.0,2022-10-17
12930.0,2022-11-11
14960.0,2022-05-01
12444.0,2022-01-24
15412.0,2022-02-12
16114.0,2022-01-10
13420.0,2022-01-22
17877.0,2022-06-21
16247.0,2022-10-09
12919.0,2022-08-10
15130.0,2022-04-30
12704.0,2022-04-02
17370.0,2022-10-19
12465.0,2021-12-13
12697.0,2022-10-28
13791.0,2022-04-17
14795.0,2022-03-12
12548.0,2021-12-23
16671.0,2022-11-28
14351.0,2022-08-21
17391.0,2022-07-14
17750.0,2021-12-24
17997.0,2022-08-15
14383.0,2022-05-19
15537.0,2022-03-30
17837.0,2022-09-15
15578.0,2022-09-21
16498.0,2022-01-12
17891.0,2022-07-12
16866.0,2022-04-01
13730.0,2022-05-10
12922.0,2022-09-27
16009.0,2022-09-29
17939.0,2022-05-02
17312.0,2022-07-29
17899.0,2022-04-30
15007.0,2022-01-15
18265.0,2022-04-22
17024.0,2022-09-22
14034.0,2021-12-29
16616.0,2022-04-17
16338.0,2022-05-20
14002.0,2022-03-10
16929.0,2022-05-11
17892.0,2022-03-18
15505.0,2022-04-24
18013.0,2021-12-24
13681.0,2022-08-26
13486.0,2022-05-02
12461.0,2022-10-22
18121.0,2022-02-09
18024.0,2022-04-22
15467.0,2022-01-12
13678.0,2022-02-25
13058.0,2022-06-11
12556.0,2022-08-26
13224.0,2022-03-09
16989.0,2021-12-28
18122.0,2022-11-27
12722.0,2022-06-30
17405.0,2022-07-21
13311.0,2022-04-11
15895.0,2022-06-19
13667.0,2022-10-22
12405.0,2022-03-18
14862.0,2021-12-14
16488.0,2022-06-28
13933.0,2022-08-01
15839.0,2022-03-19
13994.0,2022-10-10
17554.0,2022-08-31
17948.0,2022-09-22
15004.0,2022-06-26
13507.0,2022-03-28
12833.0,2022-07-23
16474.0,2022-11-22
16762.0,2022-06-08
13940.0,2022-04-23
14029.0,2022-07-27
14117.0,2022-01-14
17779.0,2022-03-23
13991.0,2022-03-19
13827.0,2022-09-23
12560.0,2022-09-09
16764.0,2022-11-18
18180.0,2022-02-26
12521.0,2021-12-26
15802.0,2022-03-14
17229.0,2022-12-02
14456.0,2022-07-31
16464.0,2021-12-11
18143.0,2021-12-09
14259.0,2022-07-26
14517.0,2022-05-14
16041.0,2021-12-26
15829.0,2022-05-20
15232.0,2021-12-30
12438.0,2022-06-22
12627.0,2022-02-24
13563.0,2022-05-26
16305.0,2022-01-12
17724.0,2022-05-02
13116.0,2022-05-11
14019.0,2022-11-01
14100.0,2022-03-19
16557.0,2022-01-26
16364.0,2022-07-12
17693.0,2022-06-12
15618.0,2022-03-01
13930.0,2022-11-25
13379.0,2022-04-20
14305.0,2022-08-16
12397.0,2022-06-13
14331.0,2022-09-01
13925.0,2022-02-24
18237.0,2022-03-01
12453.0,2022-06-17
15118.0,2022-06-02
15746.0,2022-10-22
12743.0,2022-10-23
15942.0,2022-05-12
15120.0,2022-04-20
14143.0,2022-01-09
18081.0,2022-10-20
14511.0,2022-09-24
12716.0,2022-10-15
15776.0,2022-05-16
12981.0,2022-03-14
13928.0,2022-05-02
15438.0,2022-09-24
17173.0,2022-03-19
17053.0,2022-09-08
12534.0,2022-01-31
14567.0,2022-08-27
14937.0,2022-11-16
12828.0,2022-09-14
15342.0,2022-10-10
13075.0,2022-07-13
17788.0,2022-09-27
13850.0,2022-08-11
14076.0,2022-05-26
13805.0,2022-07-01
17887.0,2022-05-24
13186.0,2022-08-11
12750.0,2021-12-25
17656.0,2022-06-01
16102.0,2021-12-19
15089.0,2022-01-12
12689.0,2022-01-16
14768.0,2022-04-01
18099.0,2022-07-13
15205.0,2022-10-20
13218.0,2022-05-25
17267.0,2022-09-24
16302.0,2022-06-30
14720.0,2022-06-16
18282.0,2022-08-19
12610.0,2022-07-10
13200.0,2022-05-31
16066.0,2022-04-23
12885.0,2022-09-01
17331.0,2022-01-14
13016.0,2022-09-17
13355.0,2022-10-27
12384.0,2022-10-02
12571.0,2022-08-15
14116.0,2022-07-12
17653.0,2022-08-20
13645.0,2022-09-14
12381.0,2022-10-30
14406.0,2022-09-30
14658.0,2022-08-11
13621.0,2022-02-10
16272.0,2022-05-09
16902.0,2022-08-31
15706.0,2022-10-15
15315.0,2022-01-10
15653.0,2022-10-10
13159.0,2022-03-27
13189.0,2022-02-13
17637.0,2022-09-08
12641.0,2022-04-27
13470.0,2022-02-08
15541.0,2022-04-24
16734.0,2022-08-18
16706.0,2022-10-02
12688.0,2022-06-08
12729.0,2022-09-01
12962.0,2022-01-30
13273.0,2021-12-28
17736.0,2022-09-21
15472.0,2022-10-21
12680.0,2022-03-29
16582.0,2021-12-11
17747.0,2022-08-01
12513.0,2022-08-23
16828.0,2022-04-01
14772.0,2022-11-23
12364.0,2022-11-01
12968.0,2022-09-23
15701.0,2022-04-29
12518.0,2022-07-22
14529.0,2022-05-11
16536.0,2022-10-14
15313.0,2022-04-26
15801.0,2022-02-17
14387.0,2022-11-29
17073.0,2022-11-17
18147.0,2022-04-15
14523.0,2022-05-25
14418.0,2022-08-16
12642.0,2022-06-20
16968.0,2022-04-02
13411.0,2022-02-26
13236.0,2022-09-11
14196.0,2022-01-12
15263.0,2022-05-30
16093.0,2022-10-10
17844.0,2022-09-02
14050.0,2022-05-22
16429.0,2022-11-21
12715.0,2022-02-01
15663.0,2022-05-22
18200.0,2022-02-06
18167.0,2022-06-16
13644.0,2022-08-31
17451.0,2022-02-19
13812.0,2021-12-22
14141.0,2022-03-30
17183.0,2022-11-09
14096.0,2022-09-22
12814.0,2022-04-02
15866.0,2021-12-10
14660.0,2022-09-13
13726.0,2022-04-29
15690.0,2022-01-11
17777.0,2022-07-21
12436.0,2022-06-13
13147.0,2022-09-28
13099.0,2022-06-11
18027.0,2022-02-15
12794.0,2022-10-14
12832.0,2022-09-18
16674.0,2021-12-27
12375.0,2022-05-10
16173.0,2022-06-21
16761.0,2021-12-12
14067.0,2022-02-22
13808.0,2022-01-22
14335.0,2022-07-18
14965.0,2022-10-31
15136.0,2022-04-28
16629.0,2022-09-19
18261.0,2021-12-13
15307.0,2022-04-28
16820.0,2022-02-16
13949.0,2022-09-01
14360.0,2022-08-18
12526.0,2022-04-28
13130.0,2022-09-25
13210.0,2022-08-09
17481.0,2022-02-18
12685.0,2022-05-17
17573.0,2022-08-24
18222.0,2022-03-23
13244.0,2022-01-30
12879.0,2022-08-25
16603.0,2022-01-20
16910.0,2022-01-02
15035.0,2022-03-15
13272.0,2022-11-29
17317.0,2021-12-09
13372.0,2022-01-16
14250.0,2022-03-14
16796.0,2022-01-29
14432.0,2022-08-01
12883.0,2022-06-30
12965.0,2022-01-27
15533.0,2022-10-30
18158.0,2022-04-01
12884.0,2022-08-26
16360.0,2022-02-17
13704.0,2022-03-31
14359.0,2022-09-12
12940.0,2022-05-13
15522.0,2022-04-09
17037.0,2021-12-11
12822.0,2022-11-02
15343.0,2022-09-30
16959.0,2022-04-28
12895.0,2022-06-10
13860.0,2022-03-29
12756.0,2022-05-30
15933.0,2022-04-22
17347.0,2022-04-28
15103.0,2022-09-16
15707.0,2022-05-22
13430.0,2022-04-16
12566.0,2022-11-26
13321.0,2022-05-12
17333.0,2022-06-15
13518.0,2022-01-17
16160.0,2022-08-23
17434.0,2022-09-17
15511.0,2022-05-02
17846.0,2022-06-15
16189.0,2022-01-31
15417.0,2022-08-01
12995.0,2022-03-23
14557.0,2021-12-26
17144.0,2022-11-12
16924.0,2022-08-22
15099.0,2021-12-11
13323.0,2022-02-14
14124.0,2022-08-10
15975.0,2022-11-28
16878.0,2022-08-18
15947.0,2022-01-21
13247.0,2022-04-02
16689.0,2022-08-10
16438.0,2022-08-13
16460.0,2022-06-14
13325.0,2021-12-19
12640.0,2022-04-09
13774.0,2022-07-13
12752.0,2022-03-15
15500.0,2022-06-19
13228.0,2021-12-23
14356.0,2022-04-26
17628.0,2022-10-19
16215.0,2022-05-13
14164.0,2022-02-17
17564.0,2022-08-18
13356.0,2022-04-30
12390.0,2022-07-11
18228.0,2022-03-17
17415.0,2022-07-26
13350.0,2022-04-08
12550.0,2022-04-09
16627.0,2022-02-01
17475.0,2022-05-26
14951.0,2022-04-13
14780.0,2022-10-21
14887.0,2022-10-09
15399.0,2022-08-22
17466.0,2022-03-10
16379.0,2022-10-28
15239.0,2021-12-10
16213.0,2021-12-15
14261.0,2022-05-27
12657.0,2022-11-16
12936.0,2022-11-09
16236.0,2022-06-23
15398.0,2021-12-20
12906.0,2022-10-01
17079.0,2022-08-18
14125.0,2022-05-31
12952.0,2022-02-19
12579.0,2022-09-22
13279.0,2022-08-02
12546.0,2022-05-17
15744.0,2022-03-11
13127.0,2022-07-31
15763.0,2022-01-29
15075.0,2022-09-11
16240.0,2022-07-12
13336.0,2022-06-16
14652.0,2022-08-29
15762.0,2022-10-13
15475.0,2022-08-25
12488.0,2021-12-16
16169.0,2022-03-27
17506.0,2022-05-19
16480.0,2022-03-14
17498.0,2022-03-26
17131.0,2022-03-14
13536.0,2022-08-21
17154.0,2022-05-28
15429.0,2021-12-21
16594.0,2022-10-30
14757.0,2022-07-17
13670.0,2022-03-02
12783.0,2022-07-09
13429.0,2022-03-10
13390.0,2022-04-27
18205.0,2022-09-24
15492.0,2022-10-21
15344.0,2022-08-12
13866.0,2022-03-22
12612.0,2022-09-14
16999.0,2021-12-16
13314.0,2022-10-11
16181.0,2022-09-20
15568.0,2022-01-12
14109.0,2022-03-09
16157.0,2022-05-13
15348.0,2022-04-18
13924.0,2022-11-25
14434.0,2022-06-02
13061.0,2021-12-27
16909.0,2022-05-24
18192.0,2022-07-15
17447.0,2022-07-16
17427.0,2021-12-23
15175.0,2022-03-02
13960.0,2022-06-23
17528.0,2022-07-31
16361.0,2022-07-14
13886.0,2022-09-22
13354.0,2022-05-01
16653.0,2022-11-28
13759.0,2022-10-24
17813.0,2022-09-13
12718.0,2021-12-09
15949.0,2022-07-16
13364.0,2022-06-30
16268.0,2022-07-19
15565.0,2022-09-25
13954.0,2022-06-12
15593.0,2022-11-17
13095.0,2022-04-25
13347.0,2022-09-10
15185.0,2022-04-15
16613.0,2022-03-10
16591.0,2022-03-28
13558.0,2022-09-22
16930.0,2022-01-27
16533.0,2022-04-28
18059.0,2021-12-19
14488.0,2022-03-09
16747.0,2022-05-01
14333.0,2022-06-18
14815.0,2022-11-21
15088.0,2022-06-17
15930.0,2022-11-09
13801.0,2022-01-18
16881.0,2022-10-11
17014.0,2022-06-27
14184.0,2022-02-28
13351.0,2022-02-21
15739.0,2022-01-14
12512.0,2022-02-19
17957.0,2022-10-24
16106.0,2022-02-01
13483.0,2022-04-24
16478.0,2022-05-31
16020.0,2022-01-02
16803.0,2022-01-09
13947.0,2022-10-19
16758.0,2022-07-23
12719.0,2022-03-01
14054.0,2021-12-10
12723.0,2022-08-16
18033.0,2022-10-17
13845.0,2022-02-27
12628.0,2021-12-27
14317.0,2022-01-18
16295.0,2022-07-11
17295.0,2022-02-01
13504.0,2022-01-27
13422.0,2021-12-28
16432.0,2022-06-18
13816.0,2022-02-12
14518.0,2022-08-24
13882.0,2022-03-28
15937.0,2022-09-29
17453.0,2022-04-22
15300.0,2022-08-22
13348.0,2022-01-23
14592.0,2022-03-27
14792.0,2022-04-19
17030.0,2022-02-22
12420.0,2022-04-28
14138.0,2022-01-01
15297.0,2022-06-10
13876.0,2022-07-11
12740.0,2022-06-12
17086.0,2022-03-25
13806.0,2022-02-18
12856.0,2022-04-26
13419.0,2022-06-30
17509.0,2022-09-08
16900.0,2022-03-13
13755.0,2022-04-27
16248.0,2022-02-14
15612.0,2022-02-06
15787.0,2022-07-23
13260.0,2022-07-12
15821.0,2022-07-14
18088.0,2021-12-23
16685.0,2022-11-11
13193.0,2022-04-20
13212.0,2022-08-23
14801.0,2022-11-02
16380.0,2022-09-28
15193.0,2022-05-15
14027.0,2022-05-28
16179.0,2022-05-10
17425.0,2021-12-18
18169.0,2022-09-15
18126.0,2022-08-09
16688.0,2022-08-22
16982.0,2022-01-31
15330.0,2021-12-09
17186.0,2022-11-08
13685.0,2022-09-18
13352.0,2022-09-28
15553.0,2022-09-11
12607.0,2021-12-16
17459.0,2022-02-18
12772.0,2022-11-19
16561.0,2022-08-14
14121.0,2022-03-27
17119.0,2022-05-01
17620.0,2022-07-12
12824.0,2022-05-25
16171.0,2022-04-12
12536.0,2021-12-20
13690.0,2022-02-10
14642.0,2022-04-08
12602.0,2022-04-02
16753.0,2022-06-11
17737.0,2022-10-18
12667.0,2022-03-24
12498.0,2022-11-23
17279.0,2022-02-10
14251.0,2022-08-15
12446.0,2022-07-16
14234.0,2022-06-19
13853.0,2022-11-09
16793.0,2022-08-17
18130.0,2022-03-18
17614.0,2022-11-22
13858.0,2022-03-28
14856.0,2022-08-02
14089.0,2021-12-24
13810.0,2022-03-19
13006.0,2022-07-14
17986.0,2022-05-20
14910.0,2022-10-09
16243.0,2022-10-26
14547.0,2022-05-02
16052.0,2022-07-20
15113.0,2022-06-09
17520.0,2022-08-23
13923.0,2022-10-14
15335.0,2022-04-30
17206.0,2022-08-02
15066.0,2022-05-31
16363.0,2022-01-11
14830.0,2022-07-26
15355.0,2022-10-17
14015.0,2021-12-15
15327.0,2022-10-28
14554.0,2022-09-11
12611.0,2022-06-21
14179.0,2022-08-30
15604.0,2022-02-02
12572.0,2021-12-28
16123.0,2022-05-15
16851.0,2022-04-11
17148.0,2022-10-12
17549.0,2022-01-02
17973.0,2022-09-27
15610.0,2022-05-29
15853.0,2022-01-17
18019.0,2022-11-02
14698.0,2021-12-31
16826.0,2022-11-22
17824.0,2022-09-10
12522.0,2022-01-31
16260.0,2022-05-20
14638.0,2022-11-13
14923.0,2022-05-17
13366.0,2022-03-21
17125.0,2022-08-02
15836.0,2022-10-11
16313.0,2022-04-12
13460.0,2022-11-09
15286.0,2022-02-16
17832.0,2022-01-10
12646.0,2022-08-18
16015.0,2022-11-24
16311.0,2022-10-31
15740.0,2022-02-02
15000.0,2022-01-02
13471.0,2022-08-13
18005.0,2022-01-27
15427.0,2022-06-08
17836.0,2022-09-15
14629.0,2022-07-25
15592.0,2022-05-19
15516.0,2022-01-19
14764.0,2022-10-31
18240.0,2021-12-17
15844.0,2022-01-22
13176.0,2022-07-10
12398.0,2022-04-08
15345.0,2022-05-02
16708.0,2022-08-09
15963.0,2022-10-17
18045.0,2022-10-25
13182.0,2022-03-22
13028.0,2022-09-12
13978.0,2022-03-28
16056.0,2022-05-27
12812.0,2022-10-20
14539.0,2022-04-25
17712.0,2022-10-15
14102.0,2022-09-23
15320.0,2022-03-28
12448.0,2022-11-25
12827.0,2022-06-08
15993.0,2022-02-12
17895.0,2022-10-27
12630.0,2022-01-12
17684.0,2022-04-23
14752.0,2022-02-07
14971.0,2022-03-24
16026.0,2022-09-11
16513.0,2022-01-29
12430.0,2022-01-19
14357.0,2022-08-13
16855.0,2022-01-30
16164.0,2021-12-14
14218.0,2022-10-22
15096.0,2022-04-26
18030.0,2022-03-27
14416.0,2022-07-12
17839.0,2022-10-22
12912.0,2022-08-14
14582.0,2022-03-21
16079.0,2022-06-24
17590.0,2022-09-16
15054.0,2022-04-09
14158.0,2022-05-11
16506.0,2022-11-20
13822.0,2022-09-25
18067.0,2022-10-20
15444.0,2022-10-15
12581.0,2022-04-22
15360.0,2022-07-26
15667.0,2022-01-30
12552.0,2022-02-12
15977.0,2022-04-29
13697.0,2022-10-18
14345.0,2022-05-18
17503.0,2022-06-24
12491.0,2022-09-20
14485.0,2022-09-09
13868.0,2022-10-29
17668.0,2022-10-25
16971.0,2022-07-20
16352.0,2022-05-24
15830.0,2022-10-02
15275.0,2022-05-13
16790.0,2022-04-25
15576.0,2022-10-21
18105.0,2022-10-27
18164.0,2022-03-10
14974.0,2022-01-01
17947.0,2022-08-18
13318.0,2022-08-12
18104.0,2022-05-23
13271.0,2022-02-22
17595.0,2022-09-16
14528.0,2022-08-13
16337.0,2022-01-29
14098.0,2022-10-24
16322.0,2022-03-29
16914.0,2022-11-17
12544.0,2022-03-18
13914.0,2022-01-31
13467.0,2022-03-10
17078.0,2022-08-23
13447.0,2022-10-21
15010.0,2022-05-15
16318.0,2022-03-15
13938.0,2022-04-16
15017.0,2022-05-31
12882.0,2022-10-10
17387.0,2022-09-01
13532.0,2022-09-29
15156.0,2022-11-19
14174.0,2021-12-29
13040.0,2022-05-01
15883.0,2022-04-08
14664.0,2022-10-18
15526.0,2022-11-17
17831.0,2022-03-14
17761.0,2022-08-18
13673.0,2022-11-16
14073.0,2022-08-09
16070.0,2021-12-10
13066.0,2022-05-16
14140.0,2022-02-23
16505.0,2022-07-09
17313.0,2022-01-09
18216.0,2021-12-12
15153.0,2022-02-06
16759.0,2022-05-02
16751.0,2021-12-25
12893.0,2022-08-09
14836.0,2022-05-20
12532.0,2022-08-27
16516.0,2022-01-20
13522.0,2022-06-12
14354.0,2022-06-16
16953.0,2022-03-27
18274.0,2022-10-24
15450.0,2022-06-24
15531.0,2022-03-22
17500.0,2022-04-11
17197.0,2022-10-24
16025.0,2022-11-12
12659.0,2022-05-11
17461.0,2022-02-20
17791.0,2022-08-31
15463.0,2022-05-11
12617.0,2021-12-28
14863.0,2022-01-17
12508.0,2022-06-26
17502.0,2021-12-20
14789.0,2022-05-29
18209.0,2022-01-11
12985.0,2022-02-20
15557.0,2022-02-10
15692.0,2022-06-13
17052.0,2022-11-26
18014.0,2022-11-12
13732.0,2022-08-10
14661.0,2022-12-01
13170.0,2022-03-14
15654.0,2022-05-14
13146.0,2022-09-30
13603.0,2022-02-10
12938.0,2021-12-26
15168.0,2022-11-16
17538.0,2022-11-19
18082.0,2022-01-18
18117.0,2022-09-21
